iter	Logloss
141	0.1540404783
142	0.1539976464
143	0.1539563193
144	0.1539195267
145	0.1538737841
146	0.1538293349
147	0.1537990857
148	0.1537561419
149	0.1537248196
150	0.1536874061
151	0.1536490225
152	0.1536211715
153	0.1535802592
154	0.1535468512
155	0.1535065167
156	0.153477155
157	0.1534458955
158	0.1534153438
159	0.1533897381
160	0.1533546871
161	0.1533270379
162	0.153299328
163	0.1532684353
164	0.1532309422
165	0.1531965132
166	0.1531591126
167	0.1531231639
168	0.1530964169
169	0.1530699931
170	0.1530350801
171	0.1530060361
172	0.1529726702
173	0.1529399422
174	0.152912602
175	0.1528849375
176	0.1528551567
177	0.1528274673
178	0.1527967017
179	0.1527666
180	0.1527428039
181	0.1527124111
182	0.1526771664
183	0.1526502154
184	0.1526148465
185	0.1525874086
186	0.1525614999
187	0.1525325849
188	0.1525055788
189	0.1524787626
190	0.1524497992
191	0.1524176481
192	0.1523869607
193	0.1523617762
194	0.1523315061
195	0.1522963211
196	0.1522692521
197	0.1522385607
198	0.1522134785
199	0.1521846263
200	0.1521508666
201	0.1521301512
202	0.1521078709
203	0.15208248
204	0.1520514578
205	0.1520269978
206	0.1519965743
207	0.1519677038
208	0.1519385286
209	0.1519186154
210	0.1518987838
211	0.1518641615
212	0.1518401256
213	0.1518097158
214	0.1517794897
215	0.1517534011
216	0.1517246776
217	0.1517030415
218	0.1516800436
219	0.1516570637
220	0.1516345438
221	0.1516045499
222	0.1515803836
223	0.1515598144
224	0.1515421086
225	0.151511178
226	0.1514861166
227	0.1514611437
228	0.1514422647
229	0.1514170271
230	0.1513900167
231	0.1513624125
232	0.1513235034
233	0.1512982736
234	0.1512739911
235	0.1512429951
236	0.1512193128
237	0.1511876048
238	0.1511610748
239	0.1511346318
240	0.1511068392
241	0.1510864971
242	0.1510640673
243	0.1510313659
244	0.1510019981
245	0.150978143
246	0.1509563348
247	0.1509305093
248	0.1509132045
249	0.150895619
250	0.1508735072
251	0.150851872
252	0.1508210312
253	0.150799065
254	0.1507726687
255	0.1507464039
256	0.15072076
257	0.1507009509
258	0.150679745
259	0.1506613832
260	0.1506420081
261	0.150616353
262	0.1505978109
263	0.1505710159
264	0.1505524688
265	0.1505300171
266	0.1505104544
267	0.150481804
268	0.15045765
269	0.1504347799
270	0.1504147806
271	0.1503966103
272	0.1503709191
273	0.1503466962
274	0.15032589
275	0.1503069451
276	0.1502827789
277	0.150256442
278	0.1502375822
279	0.1502176462
280	0.1501947899
281	0.150175888
282	0.150157449
283	0.1501380927
284	0.1501179021
285	0.1500927437
286	0.1500709548
287	0.1500509969
288	0.1500286287
289	0.1500071873
290	0.149985896
291	0.1499671217
292	0.1499457176
293	0.1499232643
294	0.1499027675
295	0.1498840875
296	0.1498682821
297	0.1498446267
298	0.1498233303
299	0.1498021631
300	0.149783023
301	0.1497670919
302	0.1497391396
303	0.1497153498
304	0.149693839
305	0.149671393
306	0.1496516596
307	0.149630699
308	0.1496131956
309	0.1495974478
310	0.1495767682
311	0.1495560643
312	0.149538902
313	0.1495219022
314	0.1495060244
315	0.1494884893
316	0.1494594876
317	0.1494452367
318	0.1494246993
319	0.1494059674
320	0.1493878323
321	0.1493692512
322	0.1493473889
323	0.1493304278
324	0.149315156
325	0.1493020822
326	0.1492865327
327	0.1492720693
328	0.1492544647
329	0.1492312333
330	0.1492103811
331	0.1491918874
332	0.1491720186
333	0.1491469465
334	0.1491240137
335	0.1491025241
336	0.1490736528
337	0.1490582481
338	0.149038982
339	0.1490197321
340	0.1489944976
341	0.1489708046
342	0.1489485064
343	0.1489309935
344	0.1489115152
345	0.1488984835
346	0.148880636
347	0.1488632432
348	0.1488458212
349	0.1488284472
350	0.1488132773
351	0.1487914735
352	0.1487749747
353	0.1487592395
354	0.1487390631
355	0.1487176659
356	0.148697258
357	0.1486772176
358	0.1486607267
359	0.1486398251
360	0.1486171226
361	0.1485939554
362	0.1485778357
363	0.1485577348
364	0.14854131
365	0.148527697
366	0.1485072411
367	0.1484888281
368	0.1484739459
369	0.1484585507
370	0.1484323988
371	0.1484145495
372	0.1483946755
373	0.14837883
374	0.1483567687
375	0.1483408168
376	0.1483215293
377	0.148303638
378	0.1482899125
379	0.1482726517
380	0.1482576172
381	0.1482441567
382	0.1482291565
383	0.1482142895
384	0.1481949302
385	0.1481761314
386	0.148154482
387	0.1481343027
388	0.1481223433
389	0.1481040187
390	0.1480833897
391	0.1480676086
392	0.1480500493
393	0.1480329765
394	0.1480137311
395	0.1479979137
396	0.1479815347
397	0.1479636559
398	0.1479448805
399	0.1479273286
400	0.1479095474
401	0.1478909601
402	0.1478723311
403	0.1478543552
404	0.1478394737
405	0.1478187823
406	0.147801049
407	0.147785645
408	0.1477669691
409	0.147748644
410	0.1477297846
411	0.1477151554
412	0.1476966522
413	0.1476828536
414	0.1476683992
415	0.1476480669
416	0.1476308833
417	0.1476187028
418	0.1476030979
419	0.1475891765
420	0.1475700965
421	0.1475536387
422	0.1475345413
423	0.147520842
424	0.1475023135
425	0.1474880835
426	0.1474695119
427	0.1474517991
428	0.1474371061
429	0.1474205691
430	0.1474015169
431	0.1473805795
432	0.147368512
433	0.1473509904
434	0.1473354667
435	0.1473162095
436	0.1473027793
437	0.1472826899
438	0.1472687305
439	0.1472529611
440	0.1472342937
441	0.1472195467
442	0.1471996826
443	0.1471863451
444	0.1471705336
445	0.1471539895
446	0.1471324063
447	0.1471167188
448	0.1471039991
449	0.1470921604
450	0.1470758909
451	0.1470587268
452	0.1470426126
453	0.1470258596
454	0.1470052545
455	0.1469828345
456	0.1469659626
457	0.1469462835
458	0.1469316633
459	0.1469152705
460	0.146898765
461	0.1468828033
462	0.1468681921
463	0.1468522057
464	0.1468326706
465	0.1468193486
466	0.146808291
467	0.1467934851
468	0.1467752365
469	0.1467633657
470	0.1467397338
471	0.1467253116
472	0.1467094937
473	0.1466900961
474	0.1466786322
475	0.1466633052
476	0.1466487131
477	0.1466369935
478	0.1466180726
479	0.1465958696
480	0.1465805819
481	0.1465663972
482	0.146549639
483	0.1465282498
484	0.1465116602
485	0.1464958033
486	0.1464753414
487	0.1464559192
488	0.1464413599
489	0.1464223861
490	0.1464082734
491	0.1463876365
492	0.1463704347
493	0.1463570745
494	0.1463443978
495	0.1463287512
496	0.1463159008
497	0.1463013725
498	0.1462864391
499	0.1462711308
500	0.1462544139
501	0.1462423268
502	0.1462262891
503	0.1462097059
504	0.1461921539
505	0.1461783584
506	0.1461593726
507	0.1461439769
508	0.1461283737
509	0.1461163738
510	0.1461020438
511	0.1460868039
512	0.146076284
513	0.1460611736
514	0.1460458456
515	0.146027979
516	0.1460152999
517	0.145998444
518	0.1459810259
519	0.1459634367
520	0.1459506857
521	0.145935865
522	0.1459152748
523	0.1458955584
524	0.1458797713
525	0.1458646214
526	0.1458487226
527	0.1458343286
528	0.1458224585
529	0.1458103964
530	0.1457945417
531	0.1457802079
532	0.1457660032
533	0.1457517628
534	0.1457336825
535	0.1457220093
536	0.1457104852
537	0.1456966209
538	0.145678573
539	0.14566203
540	0.1456474467
541	0.1456322278
542	0.145614742
543	0.1456041215
544	0.1455940347
545	0.1455808705
546	0.1455665864
547	0.1455532129
548	0.1455393345
549	0.145525243
550	0.145512607
551	0.1454943011
552	0.1454805282
553	0.1454625943
554	0.1454456275
555	0.1454310646
556	0.1454137747
557	0.1453980565
558	0.1453847943
559	0.1453689049
560	0.1453538356
561	0.145340414
562	0.1453293191
563	0.1453215956
564	0.1453030459
565	0.1452863276
566	0.1452728274
567	0.1452532759
568	0.1452383294
569	0.145223026
570	0.1452115655
571	0.1451987605
572	0.1451863763
573	0.1451726913
574	0.1451622014
575	0.1451454227
576	0.1451326528
577	0.1451193754
578	0.1451044004
579	0.145087728
580	0.1450761831
581	0.1450643127
582	0.1450476857
583	0.1450314888
584	0.1450180632
585	0.1450052792
586	0.1449912542
587	0.144976898
588	0.1449625165
589	0.1449491984
590	0.1449346358
591	0.1449170289
592	0.1449068754
593	0.1448947846
594	0.1448796825
595	0.144865548
596	0.1448523573
597	0.1448382858
598	0.1448227147
599	0.1448093659
600	0.1447965541
601	0.1447836858
602	0.1447688315
603	0.1447570546
604	0.1447459758
605	0.1447301253
606	0.1447154635
607	0.1447009655
608	0.1446842974
609	0.144670523
610	0.1446572952
611	0.144642504
612	0.1446312979
613	0.1446161934
614	0.1446051534
615	0.1445900468
616	0.1445788799
617	0.1445649022
618	0.1445465098
619	0.1445328238
620	0.1445220995
621	0.1445103901
622	0.1444969235
623	0.1444858938
624	0.1444731047
625	0.1444556412
626	0.1444439885
627	0.1444303997
628	0.1444159164
629	0.1444008424
630	0.1443896064
631	0.1443722648
632	0.1443606397
633	0.1443512727
634	0.144337639
635	0.1443248501
636	0.1443086241
637	0.1442988219
638	0.1442870789
639	0.1442755521
640	0.1442633985
641	0.1442506909
642	0.1442390194
643	0.1442257547
644	0.1442152179
645	0.1442018811
646	0.1441896581
647	0.1441749104
648	0.1441650174
649	0.1441541855
650	0.1441373318
651	0.1441265087
652	0.1441130565
653	0.144102688
654	0.1440881113
655	0.1440779502
656	0.1440651059
657	0.1440538243
658	0.1440416997
659	0.1440267499
660	0.1440127877
661	0.1439929825
662	0.1439796629
663	0.1439642035
664	0.1439505783
665	0.143938952
666	0.1439290283
667	0.1439195541
668	0.1439057865
669	0.1438973403
670	0.1438875508
671	0.1438750139
672	0.143862456
673	0.1438474239
674	0.143837667
675	0.143821082
676	0.1438099486
677	0.1437963839
678	0.1437806793
679	0.1437694954
680	0.1437578957
681	0.1437434667
682	0.1437295079
683	0.1437170339
684	0.1436994426
685	0.1436884633
686	0.1436782875
687	0.1436684887
688	0.1436567781
689	0.143643513
690	0.1436300228
691	0.1436180287
692	0.1436062974
693	0.1435956752
694	0.1435848778
695	0.1435755341
696	0.1435593659
697	0.1435463298
698	0.1435336056
699	0.1435221136
700	0.1435107354
701	0.1435017672
702	0.1434925244
703	0.1434796472
704	0.1434666011
705	0.1434522942
706	0.1434407723
707	0.143428845
708	0.1434154756
709	0.1434033431
710	0.1433901045
711	0.1433813861
712	0.1433637329
713	0.1433496535
714	0.1433365986
715	0.1433233074
716	0.1433103769
717	0.1432938301
718	0.1432787176
719	0.1432664308
720	0.143255219
721	0.1432397931
722	0.1432273573
723	0.1432147693
724	0.1432017972
725	0.1431910481
726	0.1431776703
727	0.1431660347
728	0.1431550496
729	0.1431421602
730	0.1431279189
731	0.1431161331
732	0.143106196
733	0.1430969232
734	0.1430886461
735	0.1430792614
736	0.1430690136
737	0.1430546222
738	0.1430456116
739	0.1430378339
740	0.1430285412
741	0.1430137858
742	0.1429994175
743	0.1429851973
744	0.1429769685
745	0.1429677966
746	0.1429548615
747	0.1429447868
748	0.142933651
749	0.1429230787
750	0.1429078216
751	0.1428961035
752	0.1428847524
753	0.1428760288
754	0.1428662372
755	0.1428587838
756	0.1428449594
757	0.1428348741
758	0.1428219547
759	0.1428114465
760	0.1427973545
761	0.1427844916
762	0.1427733116
763	0.1427631355
764	0.1427516256
765	0.1427393229
766	0.142728875
767	0.1427183162
768	0.1427076642
769	0.1426981704
770	0.1426859657
771	0.142674442
772	0.1426608145
773	0.1426493569
774	0.1426355804
775	0.1426246467
776	0.1426147757
777	0.1426009106
778	0.1425895493
779	0.1425787608
780	0.1425632382
781	0.1425518081
782	0.1425381006
783	0.1425253767
784	0.1425149143
785	0.1425027903
786	0.1424921482
787	0.1424773653
788	0.1424651801
789	0.1424559843
790	0.1424430818
791	0.1424337201
792	0.1424241413
793	0.1424149092
794	0.1424026186
795	0.1423905156
796	0.1423817045
797	0.1423673571
798	0.142355314
799	0.1423423743
800	0.1423311375
801	0.1423212189
802	0.1423042079
803	0.1422934132
804	0.1422806979
805	0.1422673761
806	0.1422605501
807	0.1422490918
808	0.1422381587
809	0.1422249685
810	0.1422124901
811	0.1422033642
812	0.1421894404
813	0.1421798948
814	0.1421691714
815	0.1421603168
816	0.1421463155
817	0.1421363728
818	0.1421234583
819	0.1421160107
820	0.142103422
821	0.142093936
822	0.1420823768
823	0.142071391
824	0.1420583761
825	0.1420492093
826	0.1420364379
827	0.1420256967
828	0.1420127509
829	0.1419980531
830	0.1419861522
831	0.1419724707
832	0.141956959
833	0.1419485776
834	0.1419335981
835	0.141920154
836	0.1419050595
837	0.1418940509
838	0.1418858454
839	0.14187644
840	0.1418659444
841	0.1418538432
842	0.1418431724
843	0.1418323889
844	0.1418212709
845	0.1418100325
846	0.1417974122
847	0.1417853804
848	0.1417764703
849	0.1417649749
850	0.1417558274
851	0.1417467104
852	0.1417341766
853	0.1417229485
854	0.1417086835
855	0.141699303
856	0.1416908116
857	0.1416816053
858	0.1416690192
859	0.1416600851
860	0.1416469577
861	0.1416365123
862	0.1416237336
863	0.1416117558
864	0.1416025754
865	0.1415910944
866	0.141584152
867	0.1415755318
868	0.1415651929
869	0.1415518683
870	0.1415416328
871	0.1415295761
872	0.1415201412
873	0.1415083348
874	0.1414973334
875	0.1414854083
876	0.1414699755
877	0.1414613406
878	0.1414501765
879	0.1414394512
880	0.1414308687
881	0.1414201358
882	0.1414069905
883	0.1413970289
884	0.1413862129
885	0.1413766659
886	0.1413682227
887	0.1413524921
888	0.1413406966
889	0.1413312074
890	0.1413209888
891	0.1413124653
892	0.1413047059
893	0.1412954437
894	0.1412877981
895	0.1412757522
896	0.1412647986
897	0.1412569834
898	0.1412468105
899	0.1412351896
900	0.1412254396
901	0.1412161193
902	0.1412073196
903	0.1411992517
904	0.1411886515
905	0.1411794747
906	0.1411674177
907	0.1411554493
908	0.1411447369
909	0.1411351637
910	0.1411258927
911	0.1411180736
912	0.1411069838
913	0.1410958418
914	0.141086045
915	0.1410758955
916	0.1410666296
917	0.1410554161
918	0.1410447487
919	0.1410337569
920	0.1410240214
921	0.1410129412
922	0.1410052823
923	0.1409944644
924	0.1409840049
925	0.1409717947
926	0.1409609632
927	0.1409528805
928	0.1409430088
929	0.1409344967
930	0.140925723
931	0.1409150985
932	0.1409047452
933	0.1408932347
934	0.1408852782
935	0.1408756883
936	0.1408666028
937	0.1408577091
938	0.140846763
939	0.1408353073
940	0.1408255596
941	0.1408155752
942	0.1408040073
943	0.1407957865
944	0.1407868409
945	0.1407787956
946	0.1407686828
947	0.1407580593
948	0.1407500733
949	0.1407420023
950	0.1407336178
951	0.1407233343
952	0.1407129007
953	0.1407029179
954	0.1406887739
955	0.1406816341
956	0.1406712205
957	0.1406633783
958	0.1406558722
959	0.140646315
960	0.1406374087
961	0.1406276607
962	0.1406164267
963	0.1406067983
964	0.1405962429
965	0.1405848168
966	0.1405747901
967	0.140564538
968	0.140557623
969	0.1405480159
970	0.1405390232
971	0.1405312284
972	0.1405186567
973	0.1405090299
974	0.140500774
975	0.1404884083
976	0.1404784246
977	0.1404678965
978	0.1404612968
979	0.1404520047
980	0.1404441054
981	0.1404361724
982	0.1404264534
983	0.1404184709
984	0.1404047602
985	0.1403970853
986	0.1403896399
987	0.1403800268
988	0.1403675114
989	0.140356296
990	0.1403457532
991	0.1403385806
992	0.1403316898
993	0.1403242886
994	0.1403141885
995	0.1403058765
996	0.140295476
997	0.1402870022
998	0.14027787
999	0.1402676483
1000	0.1402615673
1001	0.1402522601
1002	0.1402424595
1003	0.1402337799
1004	0.140225742
1005	0.1402175922
1006	0.1402082658
1007	0.1402006243
1008	0.1401914014
1009	0.1401818783
1010	0.140174945
1011	0.1401643047
1012	0.1401528314
1013	0.140143647
1014	0.1401336368
1015	0.140123981
1016	0.1401150672
1017	0.1401073037
1018	0.1400957538
1019	0.1400853759
1020	0.1400722491
1021	0.1400636346
1022	0.1400542645
1023	0.1400455354
1024	0.1400353858
1025	0.1400271898
1026	0.1400169561
1027	0.1400078419
1028	0.139999217
1029	0.1399920745
1030	0.1399838438
1031	0.1399745511
1032	0.1399643871
1033	0.1399573006
1034	0.1399472391
1035	0.1399381466
1036	0.1399320029
1037	0.1399231415
1038	0.1399141407
1039	0.1399050686
1040	0.1398971739
1041	0.1398880281
1042	0.1398806715
1043	0.1398726995
1044	0.1398656993
1045	0.1398575188
1046	0.1398483815
1047	0.1398363919
1048	0.1398270432
1049	0.1398144858
1050	0.1398044808
1051	0.1397936337
1052	0.1397843214
1053	0.1397697137
1054	0.1397605297
1055	0.1397498595
1056	0.1397416015
1057	0.1397324786
1058	0.1397235539
1059	0.1397153562
1060	0.1397027386
1061	0.1396941595
1062	0.1396840874
1063	0.139676578
1064	0.139668977
1065	0.1396612648
1066	0.1396516541
1067	0.1396422511
1068	0.139633839
1069	0.1396267835
1070	0.1396172807
1071	0.1396083152
1072	0.1395989911
1073	0.1395905263
1074	0.1395810559
1075	0.1395730787
1076	0.1395652071
1077	0.1395573593
1078	0.1395479469
1079	0.1395398106
1080	0.1395307419
1081	0.1395205567
1082	0.139511553
1083	0.139502777
1084	0.1394950208
1085	0.1394827581
1086	0.1394759654
1087	0.1394694434
1088	0.1394585214
1089	0.139448448
1090	0.1394396919
1091	0.1394305155
1092	0.1394203004
1093	0.139411688
1094	0.1394036766
1095	0.1393962667
1096	0.1393889519
1097	0.139382654
1098	0.1393738415
1099	0.1393639406
1100	0.1393540078
1101	0.1393451791
1102	0.1393383279
1103	0.1393308421
1104	0.1393209859
1105	0.1393124248
1106	0.1393040753
1107	0.1392963631
1108	0.1392884707
1109	0.1392795622
1110	0.1392720657
1111	0.1392634583
1112	0.1392543663
1113	0.1392444854
1114	0.1392341089
1115	0.1392234464
1116	0.1392137445
1117	0.1392070782
1118	0.1391982936
1119	0.1391922313
1120	0.1391846361
1121	0.1391760183
1122	0.1391670518
1123	0.1391580206
1124	0.1391501504
1125	0.139143206
1126	0.1391337579
1127	0.139124763
1128	0.1391126476
1129	0.1391020782
1130	0.1390958433
1131	0.139085136
1132	0.1390763383
1133	0.1390701714
1134	0.1390597127
1135	0.1390508329
1136	0.1390435717
1137	0.1390353185
1138	0.1390273291
1139	0.1390207533
1140	0.139011418
1141	0.1390027852
1142	0.1389962641
1143	0.1389865776
1144	0.1389815543
1145	0.1389747324
1146	0.1389659864
1147	0.1389584703
1148	0.1389510299
1149	0.1389439864
1150	0.1389337049
1151	0.1389255435
1152	0.1389176824
1153	0.1389080308
1154	0.1389005738
1155	0.1388942508
1156	0.1388863207
1157	0.138879388
1158	0.1388719373
1159	0.138863448
1160	0.1388548887
1161	0.1388451773
1162	0.1388370814
1163	0.1388281677
1164	0.1388213026
1165	0.1388121592
1166	0.1388038676
1167	0.1387977332
1168	0.1387894941
1169	0.138779778
1170	0.1387726312
1171	0.1387649668
1172	0.1387568053
1173	0.1387478683
1174	0.1387393674
1175	0.1387298007
1176	0.1387220065
1177	0.1387122602
1178	0.1386993276
1179	0.1386919066
1180	0.1386868026
1181	0.1386783709
1182	0.138670957
1183	0.1386647834
1184	0.1386570901
1185	0.1386475913
1186	0.1386386963
1187	0.1386330418
1188	0.1386244323
1189	0.1386149348
1190	0.1386055652
1191	0.1385962952
1192	0.1385903067
1193	0.1385832932
1194	0.1385745933
1195	0.1385637098
1196	0.1385562385
1197	0.1385484475
1198	0.1385402139
1199	0.1385318871
1200	0.1385229428
1201	0.1385163114
1202	0.1385099243
1203	0.1385038993
1204	0.1384963741
1205	0.138487674
1206	0.1384801749
1207	0.1384721403
1208	0.138466023
1209	0.1384590471
1210	0.13845096
1211	0.1384411964
1212	0.1384348996
1213	0.1384227983
1214	0.1384147928
1215	0.1384057952
1216	0.1383992329
1217	0.1383926686
1218	0.1383828469
1219	0.13837017
1220	0.1383625717
1221	0.1383543956
1222	0.1383471431
1223	0.1383407819
1224	0.1383346844
1225	0.1383259364
1226	0.1383191568
1227	0.1383124449
1228	0.1383032145
1229	0.1382947971
1230	0.1382883419
1231	0.1382785222
1232	0.1382700335
1233	0.1382624616
1234	0.1382554915
1235	0.1382477745
1236	0.1382395102
1237	0.1382297689
1238	0.1382225587
1239	0.1382160579
1240	0.1382075638
1241	0.138201834
1242	0.1381940345
1243	0.1381847787
1244	0.1381782995
1245	0.1381732734
1246	0.1381648854
1247	0.1381594127
1248	0.1381506569
1249	0.138141
1250	0.1381304427
1251	0.1381218248
1252	0.1381137446
1253	0.138107234
1254	0.1380982617
1255	0.1380876155
1256	0.1380777586
1257	0.1380721705
1258	0.1380666153
1259	0.1380587247
1260	0.1380509798
1261	0.1380408325
1262	0.1380319075
1263	0.1380261499
1264	0.1380184687
1265	0.1380115386
1266	0.1380058252
1267	0.1379980922
1268	0.137989737
1269	0.1379833322
1270	0.1379778969
1271	0.1379682972
1272	0.1379611752
1273	0.1379530444
1274	0.1379432969
1275	0.1379360624
1276	0.1379288764
1277	0.1379185999
1278	0.1379097068
1279	0.1379021827
1280	0.1378905498
1281	0.1378823065
1282	0.1378736396
1283	0.1378626795
1284	0.1378546669
1285	0.1378465199
1286	0.1378388867
1287	0.1378282908
1288	0.1378209741
1289	0.1378136658
1290	0.1378064426
1291	0.1377988734
1292	0.1377907414
1293	0.1377827676
1294	0.1377743117
1295	0.1377652707
1296	0.1377599832
1297	0.1377521508
1298	0.1377440559
1299	0.1377379499
1300	0.1377272374
1301	0.1377191959
1302	0.1377119018
1303	0.1377026524
1304	0.1376945383
1305	0.1376844143
1306	0.1376778406
1307	0.137672447
1308	0.137666196
1309	0.1376594446
1310	0.1376508792
1311	0.1376433022
1312	0.1376354325
1313	0.1376252241
1314	0.1376203178
1315	0.1376143402
1316	0.1376083569
1317	0.1376000493
1318	0.1375936597
1319	0.1375869861
1320	0.137580302
1321	0.1375745065
1322	0.137566981
1323	0.1375609251
1324	0.1375531778
1325	0.1375447595
1326	0.1375391195
1327	0.1375317389
1328	0.1375256733
1329	0.1375184216
1330	0.1375119783
1331	0.1375051294
1332	0.1374991453
1333	0.1374914643
1334	0.1374840226
1335	0.1374759864
1336	0.1374689264
1337	0.1374631486
1338	0.1374536196
1339	0.1374469062
1340	0.1374418804
1341	0.1374346595
1342	0.1374266275
1343	0.1374216504
1344	0.1374141348
1345	0.1374040018
1346	0.1373955529
1347	0.1373903846
1348	0.1373801532
1349	0.1373715932
1350	0.1373606238
1351	0.1373536524
1352	0.1373454271
1353	0.137338658
1354	0.1373321465
1355	0.1373230068
1356	0.1373159522
1357	0.1373096079
1358	0.1373043331
1359	0.1372959082
1360	0.1372868128
1361	0.1372797901
1362	0.1372732424
1363	0.1372653073
1364	0.1372589135
1365	0.1372531486
1366	0.1372436051
1367	0.1372356676
1368	0.1372274552
1369	0.1372220633
1370	0.1372130913
1371	0.1372071183
1372	0.1371989807
1373	0.1371931134
1374	0.1371885101
1375	0.1371815705
1376	0.1371740516
1377	0.1371668247
1378	0.1371603017
1379	0.1371526125
1380	0.1371437224
1381	0.1371376583
1382	0.1371262322
1383	0.1371185751
1384	0.1371118458
1385	0.1371037721
1386	0.1370955017
1387	0.1370892716
1388	0.1370836287
1389	0.1370753291
1390	0.1370664272
1391	0.1370579202
1392	0.137050383
1393	0.1370433331
1394	0.1370341173
1395	0.1370269633
1396	0.1370175828
1397	0.1370125778
1398	0.1370071573
1399	0.1370018501
1400	0.1369942864
1401	0.1369844159
1402	0.136978875
1403	0.1369730866
1404	0.136965906
1405	0.1369582573
1406	0.1369515116
1407	0.1369402589
1408	0.1369332966
1409	0.1369222019
1410	0.1369129097
1411	0.1369063665
1412	0.136899977
1413	0.1368930915
1414	0.1368822182
1415	0.1368731218
1416	0.1368647709
1417	0.1368580929
1418	0.136852888
1419	0.136844711
1420	0.1368380974
1421	0.1368311141
1422	0.1368234426
1423	0.1368153005
1424	0.1368069562
1425	0.136799177
1426	0.1367903008
1427	0.1367827849
1428	0.1367759856
1429	0.1367677864
1430	0.1367606699
1431	0.1367532889
1432	0.1367465681
1433	0.1367405804
1434	0.1367329038
1435	0.1367258144
1436	0.1367179785
1437	0.1367106038
1438	0.136703423
1439	0.1366964075
1440	0.1366896678
1441	0.1366797657
1442	0.136672914
1443	0.1366621578
1444	0.1366546718
1445	0.1366486469
1446	0.1366428898
1447	0.13663667
1448	0.1366281063
1449	0.1366226853
1450	0.136615806
1451	0.1366094642
1452	0.1366011123
1453	0.1365937022
1454	0.1365877008
1455	0.1365801967
1456	0.1365725547
1457	0.1365652916
1458	0.1365586392
1459	0.1365524709
1460	0.1365451809
1461	0.1365379029
1462	0.1365301099
1463	0.136522992
1464	0.1365156054
1465	0.1365060419
1466	0.136495529
1467	0.1364892936
1468	0.1364803814
1469	0.1364732875
1470	0.1364671326
1471	0.136460085
1472	0.1364540299
1473	0.1364489487
1474	0.1364395392
1475	0.1364288503
1476	0.1364229948
1477	0.1364167889
1478	0.1364076636
1479	0.1364021017
1480	0.1363953911
1481	0.1363883419
1482	0.1363826477
1483	0.1363754277
1484	0.1363696122
1485	0.1363631495
1486	0.1363557414
1487	0.1363487535
1488	0.1363442499
1489	0.1363393462
1490	0.1363331984
1491	0.1363250719
1492	0.1363184831
1493	0.1363100729
1494	0.1363033632
1495	0.1362946939
1496	0.1362885663
1497	0.1362800726
1498	0.1362738242
1499	0.1362673702
1500	0.1362606659
1501	0.136252744
1502	0.1362462899
1503	0.1362404651
1504	0.1362329594
1505	0.1362213947
1506	0.1362126959
1507	0.1362059013
1508	0.136199735
1509	0.1361928029
1510	0.1361868435
1511	0.1361791663
1512	0.1361704543
1513	0.1361644488
